scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path
Deutzia,higher_taxon,genus,path_depth,4,11,11,Deutzia crenata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Hydrangeaceae|Hydrangeoideae|Philadelpheae|Deutzia|Deutzia crenata
Dianthus,higher_taxon,genus,path_depth,32,11,11,Dianthus alpinus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Dianthus|Dianthus alpinus
Dicentra,higher_taxon,genus,path_depth,2,11,11,Dicentra canadensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Fumarioideae|Dicentreae|Dicentra|Dicentra canadensis
Dichondra,higher_taxon,genus,path_depth,2,11,11,Dichondra argentea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Dichondroideae|Dichondreae|Dichondra|Dichondra argentea
Dictamnus,higher_taxon,genus,path_depth,1,11,11,Dictamnus albus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Zanthoxyloideae|Dictamneae|Dictamnus|Dictamnus albus
Didymocarpinae,higher_taxon,subfamily,suffix,4,11,11,Aeschynanthus fulgens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Didymocarpoideae|Trichosporeae|Didymocarpinae|Aeschynanthus|Aeschynanthus fulgens
Digitalis,higher_taxon,genus,path_depth,6,11,11,Digitalis grandiflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae|Digitalideae|Digitalis|Digitalis grandiflora
Dimorphotheca,higher_taxon,genus,path_depth,4,11,11,Dimorphotheca ecklonis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Calenduleae|Dimorphotheca|Dimorphotheca ecklonis
Dipsacus,higher_taxon,genus,path_depth,5,11,11,Dipsacus fullonum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Dipsacoideae|Dipsaceae|Dipsacus|Dipsacus fullonum
Dischidia,higher_taxon,genus,path_depth,1,11,11,Dischidia nummularia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Marsdenieae|Dischidia|Dischidia nummularia
Dodecatheon meadia,higher_taxon,genus,path_depth,1,11,11,Primula meadia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Dodecatheon|Dodecatheon meadia|Dodecatheon meadia meadia
Dodecatheon poeticum,higher_taxon,genus,path_depth,1,11,11,Primula poetica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Dodecatheon|Dodecatheon poeticum
Dodecatheon pulchellum,higher_taxon,genus,path_depth,1,11,11,Primula pauciflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Dodecatheon|Dodecatheon pulchellum
Doellingeriinae,higher_taxon,subfamily,suffix,1,11,11,Doellingeria umbellata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Doellingeriinae|Doellingeria|Doellingeria umbellata
Doronicum,higher_taxon,genus,path_depth,7,11,11,Doronicum austriacum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Doroniceae|Doronicum|Doronicum austriacum
Draba,higher_taxon,genus,path_depth,17,11,11,Draba aizoides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Arabideae|Draba|Draba aizoides
Dudleya,higher_taxon,genus,path_depth,1,11,11,Dudleya anthonyi,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Sedeae|Dudleya|Dudleya anthonyi
Dugesiinae,higher_taxon,subfamily,suffix,1,11,11,Dugesia mexicana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Dugesiinae|Dugesia|Dugesia mexicana
Dysphania,higher_taxon,genus,path_depth,2,11,11,Dysphania botrys,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Dysphanieae|Dysphania|Dysphania botrys
Echeveria,higher_taxon,genus,path_depth,6,11,11,Echeveria agavoides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Sedeae|Echeveria|Echeveria agavoides
Echiinae,higher_taxon,subfamily,suffix,6,11,11,Echium candicans,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Boraginoideae|Lithospermeae|Echiinae|Echium|Echium candicans
Echinocactinae,higher_taxon,subfamily,suffix,2,11,11,Astrophytum myriostigma,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cacteae|Echinocactinae|Astrophytum|Astrophytum myriostigma
Echinocereinae,higher_taxon,subfamily,suffix,3,11,11,Cephalocereus senilis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Phyllocacteae|Echinocereinae|Cephalocereus|Cephalocereus senilis
Echinopsinae,higher_taxon,subfamily,suffix,5,11,11,Echinops bannaticus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Echinopsinae|Echinops|Echinops bannaticus
Ecliptinae,higher_taxon,subfamily,suffix,2,11,11,Eclipta prostrata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Ecliptinae|Eclipta|Eclipta prostrata
Eleutherococcus,higher_taxon,genus,path_depth,3,11,11,Eleutherococcus leucorrhizus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Araliaceae|Aralioideae|Panaceae|Eleutherococcus|Eleutherococcus leucorrhizus
Elsholtzia,higher_taxon,genus,path_depth,1,11,11,Elsholtzia stauntonii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Elsholtzieae|Elsholtzia|Elsholtzia stauntonii
Embothriinae,higher_taxon,subfamily,suffix,1,11,11,Telopea speciosissima,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Proteales|Proteaceae|Grevilleoideae|Embothrieae|Embothriinae|Telopea|Telopea speciosissima
Empetrum,higher_taxon,genus,path_depth,1,11,11,Empetrum nigrum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Ericoideae|Empetreae|Empetrum|Empetrum nigrum
Endotropis alnifolia,higher_taxon,genus,path_depth,1,11,11,Rhamnus alpina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rhamnaceae|Rhamneae|Endotropis|Endotropis alnifolia
Engelmanniinae,higher_taxon,subfamily,suffix,5,11,11,Berlandiera lyrata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Engelmanniinae|Berlandiera|Berlandiera lyrata
Epacris,higher_taxon,genus,path_depth,1,11,11,Epacris pauciflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Styphelioideae|Epacrideae|Epacris|Epacris pauciflora
Epilobium,higher_taxon,genus,path_depth,14,11,11,Epilobium alpestre,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Onagroideae|Epilobieae|Epilobium|Epilobium alpestre
Epimedium,higher_taxon,genus,path_depth,3,11,11,Epimedium alpinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Berberidaceae|Podophylloideae|Epimedieae|Epimedium|Epimedium alpinum
Erantheminae,higher_taxon,subfamily,suffix,1,11,11,Eranthemum pulchellum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Ruellieae|Erantheminae|Eranthemum|Eranthemum pulchellum
Eranthis,higher_taxon,genus,path_depth,1,11,11,Eranthis hyemalis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Helleboreae|Eranthis|Eranthis hyemalis
Erica,higher_taxon,genus,path_depth,8,11,11,Erica bauera,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Ericoideae|Ericeae|Erica|Erica bauera
Erinus,higher_taxon,genus,path_depth,1,11,11,Erinus alpinus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae|Digitalideae|Erinus|Erinus alpinus
Eriocapitella,higher_taxon,genus,path_depth,4,11,11,Eriocapitella hupehensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Anemoneae|Eriocapitella|Eriocapitella hupehensis
Eriogonum,higher_taxon,genus,path_depth,2,11,11,Eriogonum shockleyi,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Eriogonoideae|Eriogoneae|Eriogonum|Eriogonum shockleyi
Eriostemoninae,higher_taxon,subfamily,suffix,1,11,11,Philotheca myoporoides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Zanthoxyloideae|Zanthoxyleae|Eriostemoninae|Erioseira|Erioseira myoporoides
Eritrichiinae,higher_taxon,subfamily,suffix,3,11,11,Eritrichium nanum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cynoglossoideae|Rochelieae|Eritrichiinae|Eritrichium|Eritrichium nanum
Eryngium,higher_taxon,genus,path_depth,8,11,11,Eryngium alpinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Saniculoideae|Saniculeae|Eryngium|Eryngium alpinum
Erysimum,higher_taxon,genus,path_depth,13,11,11,Erysimum asperum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Erysimeae|Erysimum|Erysimum asperum
Eschscholzia,higher_taxon,genus,path_depth,1,11,11,Eschscholzia californica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Papaveroideae|Eschscholzieae|Eschscholzia|Eschscholzia californica
Eucalyptus,higher_taxon,genus,path_depth,8,11,11,Eucalyptus bicostata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Eucalypteae|Eucalyptus|Eucalyptus globulus|Eucalyptus globulus bicostata
Eugeniinae,higher_taxon,subfamily,suffix,1,11,11,Eugenia uniflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Myrteae|Eugeniinae|Eugenia|Eugenia uniflora
Euonymus,higher_taxon,genus,path_depth,6,11,11,Euonymus alatus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Celastroideae|Euonymae|Euonymus|Euonymus alatus
Eupatoriinae,higher_taxon,subfamily,suffix,4,11,11,Eupatorium cannabinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Eupatoriinae|Eupatorium|Eupatorium cannabinum
Euphorbiinae,higher_taxon,subfamily,suffix,56,11,11,Euphorbia aeruginosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Euphorbioideae|Euphorbieae|Euphorbiinae|Euphorbia|Euphorbia aeruginosa
Euryale,higher_taxon,genus,path_depth,1,11,11,Euryale ferox,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nymphaeoideae|Euryaleae|Euryale|Euryale ferox
Eutrema,higher_taxon,genus,path_depth,1,11,11,Eutrema japonicum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Eutremeae|Eutrema|Eutrema japonicum
Exochorda,higher_taxon,genus,path_depth,1,11,11,Exochorda racemosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Exochordeae|Exochorda|Exochorda racemosa
Fagopyrum,higher_taxon,genus,path_depth,1,11,11,Fagopyrum esculentum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Polygonoideae|Fagopyreae|Fagopyrum|Fagopyrum esculentum
Falcaria,higher_taxon,genus,path_depth,1,11,11,Falcaria vulgaris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Careae|Falcaria|Falcaria vulgaris
Fallopia,higher_taxon,genus,path_depth,4,11,11,Fallopia aubertii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Polygonoideae|Polygoneae|Fallopia|Fallopia baldschuanica
Fatsia,higher_taxon,genus,path_depth,1,11,11,Fatsia japonica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Araliaceae|Aralioideae|Panaceae|Fatsia|Fatsia japonica
Faucaria,higher_taxon,genus,path_depth,2,11,11,Faucaria bosscheana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Aizoaceae|Ruschioideae|Ruschieae|Faucaria|Faucaria bosscheana
Ferocactinae,higher_taxon,subfamily,suffix,4,11,11,Ferocactus glaucescens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cacteae|Ferocactinae|Ferocactus|Ferocactus glaucescens
Ferulinae,higher_taxon,subfamily,suffix,1,11,11,Ferula assa-foetida,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Ferulinae|Ferula|Ferula assa-foetida
Ficaria,higher_taxon,genus,path_depth,1,11,11,Ficaria verna,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Ranunculeae|Ficaria|Ficaria verna
Filipendula,higher_taxon,genus,path_depth,3,11,11,Filipendula rubra,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Ulmarieae|Filipendula|Filipendula rubra
Flacourtia indica,higher_taxon,genus,path_depth,1,11,11,Sideroxylon spinosum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Flacourtieae|Flacourtia|Flacourtia indica
Fockea,higher_taxon,genus,path_depth,1,11,11,Fockea edulis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Fockeeae|Fockea|Fockea edulis
Foeniculum,higher_taxon,genus,path_depth,1,11,11,Foeniculum vulgare,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Apieae|Foeniculum|Foeniculum vulgare
Fothergilla,higher_taxon,genus,path_depth,2,11,11,Fothergilla gardenii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Hamamelidaceae|Hamamelidoideae|Hamamelideae|Fothergilla|Fothergilla gardenii
Fourraea,higher_taxon,genus,path_depth,1,11,11,Fourraea alpina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Fourraeeae|Fourraea|Fourraea alpina
Fragariinae,higher_taxon,subfamily,suffix,67,11,11,Alchemilla alpigena,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Alchemilla|Alchemilla alpigena
Frangula rupestris,higher_taxon,genus,path_depth,1,11,11,Rhamnus pumila,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rhamnaceae|Rhamneae|Frangula|Frangula rupestris
Fraxinus,higher_taxon,genus,path_depth,6,11,11,Fraxinus americana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Oleeae|Fraxininae|Fraxinus|Fraxinus americana
Froelichia,higher_taxon,genus,path_depth,1,11,11,Froelichia gracilis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Gomphreneae|Froelichia|Froelichia gracilis
Fuchsia,higher_taxon,genus,path_depth,6,11,11,Fuchsia corymbiflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Onagroideae|Circaeeae|Fuchsia|Fuchsia corymbiflora
Fumaria,higher_taxon,genus,path_depth,6,11,11,Fumaria capreolata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Fumarioideae|Fumarieae|Fumaria|Fumaria capreolata
Galeopsis,higher_taxon,genus,path_depth,6,11,11,Galeopsis angustifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Galeopsideae|Galeopsis|Galeopsis angustifolia
Galiinae,higher_taxon,subfamily,suffix,37,11,11,Asperula arvensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubioideae|Rubieae|Galiinae|Asperula|Asperula arvensis
Galinsoginae,higher_taxon,subfamily,suffix,2,11,11,Galinsoga parviflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Millerieae|Galinsoginae|Galinsoga|Galinsoga parviflora
Gardeniinae,higher_taxon,subfamily,suffix,1,11,11,Gardenia carinata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Dialypetalanthoideae|Gardenieae|Gardeniinae|Gardenia|Gardenia carinata
Gaultheria,higher_taxon,genus,path_depth,4,11,11,Gaultheria hispidula,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Vaccinioideae|Gaultherieae|Gaultheria|Gaultheria hispidula
Gentiana,higher_taxon,genus,path_depth,25,11,11,Gentiana acaulis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Gentianaceae|Gentianeae|Gentianinae|Gentiana|Gentiana acaulis
Gentianella,higher_taxon,genus,path_depth,10,11,11,Gentianella amarella,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Gentianaceae|Gentianeae|Swertiinae|Gentianella|Gentianella amarella
Gentianopsis,higher_taxon,genus,path_depth,1,11,11,Gentianopsis ciliata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Gentianaceae|Gentianeae|Swertiinae|Gentianopsis|Gentianopsis ciliata
Gerbera,higher_taxon,genus,path_depth,1,11,11,Gerbera jamesonii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Mutisioideae|Mutisieae|Gerbera|Gerbera jamesonii
Geum,higher_taxon,genus,path_depth,10,11,11,Geum bulgaricum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Colurieae|Geum|Geum bulgaricum
Gibbaeum,higher_taxon,genus,path_depth,1,11,11,Gibbaeum petrense,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Aizoaceae|Ruschioideae|Ruschieae|Gibbaeum|Gibbaeum petrense
Gilia,higher_taxon,genus,path_depth,2,11,11,Gilia capitata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Polemoniaceae|Polemonioideae|Gilieae|Gilia|Gilia capitata
Gillenia,higher_taxon,genus,path_depth,1,11,11,Gillenia trifoliata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Gillenieae|Gillenia|Gillenia trifoliata
Glandularia racemosa,higher_taxon,genus,path_depth,1,11,11,Verbena pulchella,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Verbeneae|Glandularia|Glandularia racemosa
Glaucium,higher_taxon,genus,path_depth,1,11,11,Glaucium flavum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Papaveroideae|Chelidonieae|Glaucium|Glaucium flavum
Glebionidinae,higher_taxon,subfamily,suffix,5,11,11,Argyranthemum foeniculaceum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Glebionidinae|Argyranthemum|Argyranthemum foeniculaceum
Glottiphyllum,higher_taxon,genus,path_depth,1,11,11,Glottiphyllum cruciatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Aizoaceae|Ruschioideae|Ruschieae|Glottiphyllum|Glottiphyllum cruciatum
Gloxiniinae,higher_taxon,subfamily,suffix,4,11,11,Achimenes erecta,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Gloxiniinae|Achimenes|Achimenes erecta
Gnaphaliinae,higher_taxon,subfamily,suffix,9,11,11,Anaphalis margaritacea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Gnaphalieae|Gnaphaliinae|Anaphalis|Anaphalis margaritacea
Gomphrena,higher_taxon,genus,path_depth,1,11,11,Gomphrena globosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Amaranthoideae|Gomphreneae|Gomphrena|Gomphrena globosa
Gorteriinae,higher_taxon,subfamily,suffix,3,11,11,Berkheya multijuga,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Vernonioideae|Arctotideae|Gorteriinae|Berkheya|Berkheya multijuga
Gossypium,higher_taxon,genus,path_depth,3,11,11,Gossypium arboreum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Gossypieae|Gossypium|Gossypium arboreum
Graptopetalum,higher_taxon,genus,path_depth,1,11,11,Graptopetalum paraguayense,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Sedeae|Graptopetalum|Graptopetalum paraguayense
Gratiola,higher_taxon,genus,path_depth,1,11,11,Gratiola officinalis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Gratioloideae|Gratioleae|Gratiola|Gratiola officinalis
Gutierreziinae,higher_taxon,subfamily,suffix,1,11,11,Euthamia graminifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Gutierreziinae|Euthamia|Euthamia graminifolia
Gymnocalyciinae,higher_taxon,subfamily,suffix,3,11,11,Gymnocalycium mihanovichii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cereeae|Gymnocalyciinae|Gymnocalycium|Gymnocalycium mihanovichii
Gypsophila,higher_taxon,genus,path_depth,6,11,11,Gypsophila elegans,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Gypsophilinae|Gypsophila|Gypsophila elegans
Hakeinae,higher_taxon,subfamily,suffix,5,11,11,Grevillea juniperina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Proteales|Proteaceae|Grevilleoideae|Embothrieae|Hakeinae|Grevillea|Grevillea juniperina
Hamamelis,higher_taxon,genus,path_depth,4,11,11,Hamamelis japonica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Hamamelidaceae|Hamamelidoideae|Hamamelideae|Hamamelis|Hamamelis japonica
Hedera,higher_taxon,genus,path_depth,6,11,11,Hedera algeriensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Araliaceae|Aralioideae|Hedereae|Hedera|Hedera algeriensis
Heleniinae,higher_taxon,subfamily,suffix,6,11,11,Gaillardia amblyodon,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Helenieae|Heleniinae|Gaillardia|Gaillardia amblyodon
Helianthinae,higher_taxon,subfamily,suffix,8,11,11,Helianthus annuus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Helianthinae|Helianthus|Helianthus annuus
Helleborus,higher_taxon,genus,path_depth,7,11,11,Helleborus argutifolius,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Helleboreae|Helleborus|Helleborus argutifolius
Helosciadium,higher_taxon,genus,path_depth,2,11,11,Helosciadium nodiflorum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Oenantheae|Helosciadium|Helosciadium nodiflorum
Hepatica,higher_taxon,genus,path_depth,2,11,11,Hepatica nobilis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Anemoneae|Hepatica|Hepatica nobilis
Heptapleurum,higher_taxon,genus,path_depth,1,11,11,Heptapleurum arboricola,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Araliaceae|Aralioideae|Panaceae|Heptapleurum|Heptapleurum arboricola
Hesperis,higher_taxon,genus,path_depth,2,11,11,Hesperis matronalis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Hesperideae|Hesperis|Hesperis matronalis
Hibiscus,higher_taxon,genus,path_depth,3,11,11,Hibiscus grandidieri,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Hibisceae|Hibiscus|Hibiscus grandidieri
