scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Urocystidales,higher_taxon,order,suffix,13,5,6,Antherospora hortensis,Eukaryota|Fungi|Basidiomycota|Ustilaginomycetes|Urocystidales|Floromycetaceae|Antherospora|Antherospora hortensis,BestMatch,9.41215,Exact,0,Urocystidales,Urocystidales,Urocystidales,6237X,Urocystidales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Ustilaginomycetes|Urocystidales,
Wallemiomycetes,higher_taxon,class,suffix,1,5,5,Bartheletia paradoxa,Eukaryota|Fungi|Basidiomycota|Wallemiomycetes|Bartheletia|Bartheletia paradoxa,BestMatch,9.41215,Exact,0,Wallemiomycetes,Wallemiomycetes,Wallemiomycetes,62279,Wallemiomycetes,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Wallemiomycetes,
Agaricomycetidae,higher_taxon,family,suffix,36,6,6,Bolbitius corrugatus,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Agaricineae|Bolbitiaceae|Bolbitius|Bolbitius corrugatus,BestMatch,9.41145,Exact,0,Agaricomycetidae,Agaricomycetidae,Agaricomycetidae,936342,Agaricomycetidae,false,3,ITIS,Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae,
Amylocorticiales,higher_taxon,order,suffix,2,6,7,Plicatura crispa,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Amylocorticiales|Amylocorticiaceae|Plicaturopsis|Plicaturopsis crispa,BestMatch,9.41215,Exact,0,Amylocorticiales,Amylocorticiales,Amylocorticiales,6227X,Amylocorticiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Amylocorticiales,
Apiales,higher_taxon,order,suffix,139,6,7,Aegopodium podagraria,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Careae|Aegopodium|Aegopodium podagraria,BestMatch,9.41215,Exact,0,Apiales,Apiales Nakai,Apiales,B7VXH,Apiales Nakai,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales,
Atheliales,higher_taxon,order,suffix,2,6,6,Athelia arachnoidea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Atheliales|Atheliaceae|Athelia|Athelia arachnoidea,BestMatch,9.41215,Exact,0,Atheliales,Atheliales,Atheliales,RX,Atheliales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Atheliales,
Atractiellales,higher_taxon,order,suffix,1,6,6,Phleogena faginea,Eukaryota|Fungi|Basidiomycota|Atractiellomycetes|Atractiellales|Phleogenaceae|Phleogena|Phleogena faginea,BestMatch,9.41215,Exact,0,Atractiellales,Atractiellales,Atractiellales,S4,Atractiellales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Atractiellomycetes|Atractiellales,
Auriculariales,higher_taxon,order,suffix,17,6,6,Alloexidiopsis calcea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Auriculariales|Auriculariaceae|Alloexidiopsis|Alloexidiopsis calcea,BestMatch,9.41215,Exact,0,Auriculariales,Auriculariales,Auriculariales,62295,Auriculariales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Auriculariales,
Bartheletia,higher_taxon,genus,path_depth,1,6,6,Bartheletia paradoxa,Eukaryota|Fungi|Basidiomycota|Wallemiomycetes|Bartheletia|Bartheletia paradoxa,BestMatch,9.41215,Exact,0,Bartheletia,Bartheletia,Bartheletia,388L,Bartheletia,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Wallemiomycetes|Bartheletia,
Coleosporiaceae,higher_taxon,family,suffix,11,6,7,Chrysomyxa rhododendri,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Coleosporiaceae|Chrysomyxa|Chrysomyxa rhododendri,BestMatch,9.41215,Exact,0,Coleosporiaceae,Coleosporiaceae,Coleosporiaceae,8FB,Coleosporiaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Coleosporiaceae,
Corticiales,higher_taxon,order,suffix,11,6,6,Corticium roseum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Corticiales|Corticiaceae|Corticium|Corticium roseum,BestMatch,9.41215,Exact,0,Corticiales,Corticiales,Corticiales,ZW,Corticiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Corticiales,
Cortinariaceae,higher_taxon,family,suffix,172,6,9,Aureonarius callisteus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Aureonarius|Aureonarius callisteus,BestMatch,9.41215,Exact,0,Cortinariaceae,Cortinariaceae,Cortinariaceae,8L5,Cortinariaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae,
Cronartiaceae,higher_taxon,family,suffix,4,6,7,Cronartium flaccidum,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Cronartiaceae|Cronartium|Cronartium pini,BestMatch,9.41215,Exact,0,Cronartiaceae,Cronartiaceae,Cronartiaceae,8PH,Cronartiaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Cronartiaceae,
Cycadopsida,higher_taxon,class,suffix,4,6,6,Cycas circinalis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida|Cycadales|Cycadaceae|Cycas|Cycas circinalis,BestMatch,9.41215,Exact,0,Cycadopsida,Cycadopsida Brongn.,Cycadopsida,CGVH9,Cycadopsida Brongn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida,
Cyphobasidiales,higher_taxon,order,suffix,1,6,6,Cyphobasidium usneicola,Eukaryota|Fungi|Basidiomycota|Cystobasidiomycetes|Cyphobasidiales|Cyphobasidiaceae|Cyphobasidium|Cyphobasidium usneicola,BestMatch,9.41215,Exact,0,Cyphobasidiales,Cyphobasidiales,Cyphobasidiales,333,Cyphobasidiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Cystobasidiomycetes|Cyphobasidiales,
Cystofilobasidiales,higher_taxon,order,suffix,1,6,6,Cystofilobasidium macerans,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Cystofilobasidiales|Cystofilobasidiaceae|Cystofilobasidium|Cystofilobasidium macerans,BestMatch,9.41215,Exact,0,Cystofilobasidiales,Cystofilobasidiales,Cystofilobasidiales,339,Cystofilobasidiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Cystofilobasidiales,
Dacrymycetaceae,higher_taxon,family,suffix,9,6,7,Calocera cornea,Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Calocera cornea,BestMatch,9.41215,Exact,0,Dacrymycetaceae,Dacrymycetaceae,Dacrymycetaceae,8XZ,Dacrymycetaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae,
Doassansiales,higher_taxon,order,suffix,2,6,6,Rhamphospora nymphaeae,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Doassansiales|Rhamphosporaceae|Rhamphospora|Rhamphospora nymphaeae,BestMatch,9.41215,Exact,0,Doassansiales,Doassansiales,Doassansiales,35L,Doassansiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Doassansiales,
Entylomataceae,higher_taxon,family,suffix,16,6,7,Entyloma bellidis,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Entylomatales|Entylomataceae|Entyloma|Entyloma bellidis,BestMatch,9.41215,Exact,0,Entylomataceae,Entylomataceae,Entylomataceae,9R7,Entylomataceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Entylomatales|Entylomataceae,
Exobasidiales,higher_taxon,order,suffix,13,6,6,Arcticomyces warmingii,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Exobasidiales|Exobasidiaceae|Exobasidium|Exobasidium warmingii,BestMatch,9.41215,Exact,0,Exobasidiales,Exobasidiales,Exobasidiales,382,Exobasidiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Exobasidiales,
Filobasidiales,higher_taxon,order,suffix,4,6,6,Zyzygomyces aipoliae,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Filobasidiales|Filobasidiaceae|Zyzygomyces|Zyzygomyces aipoliae,BestMatch,9.41215,Exact,0,Filobasidiales,Filobasidiales,Filobasidiales,38C,Filobasidiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Filobasidiales,
Geastrales,higher_taxon,order,suffix,10,6,6,Geastrum fimbriatum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Geastrales|Geastraceae|Geastrum|Geastrum fimbriatum,BestMatch,9.41215,Exact,0,Geastrales,Geastrales,Geastrales,397,Geastrales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Geastrales,
Gentianales,higher_taxon,order,suffix,135,6,7,Allamanda blanchetii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Plumerieae|Allamandinae|Allamanda|Allamanda blanchetii,BestMatch,9.41215,Exact,0,Gentianales,Gentianales Juss. ex Bercht. & J.Presl,Gentianales,39D,Gentianales Juss. ex Bercht. & J.Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales,
Ginkgoopsida,higher_taxon,class,suffix,1,6,6,Ginkgo biloba,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Ginkgoopsida|Ginkgoales|Ginkgoaceae|Ginkgo|Ginkgo biloba,BestMatch,9.41215,Exact,0,Ginkgoopsida,Ginkgoopsida Meyen,Ginkgoopsida,BT,Ginkgoopsida Meyen,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Ginkgoopsida,
Gloeophyllales,higher_taxon,order,suffix,7,6,6,Gloeophyllum abietinum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gloeophyllales|Gloeophyllaceae|Gloeophyllum|Gloeophyllum abietinum,BestMatch,9.41215,Exact,0,Gloeophyllales,Gloeophyllales,Gloeophyllales,39X,Gloeophyllales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gloeophyllales,
Gomphales,higher_taxon,order,suffix,22,6,6,Clavariadelphus flavoimmaturus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gomphales|Clavariadelphaceae|Clavariadelphus|Clavariadelphus flavoimmaturus,BestMatch,9.41215,Exact,0,Gomphales,Gomphales,Gomphales,62247,Gomphales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gomphales,
Helicobasidiales,higher_taxon,order,suffix,3,6,6,Tuberculina maxima,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Helicobasidiales|Helicobasidiaceae|Tuberculina|Tuberculina maxima,BestMatch,9.41215,Exact,0,Helicobasidiales,Helicobasidiales,Helicobasidiales,3BQ,Helicobasidiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Helicobasidiales,
Hydnaceae,higher_taxon,family,suffix,24,6,7,Cantharellus amethysteus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Cantharellus|Cantharellus amethysteus,BestMatch,9.41215,Exact,0,Hydnaceae,Hydnaceae,Hydnaceae,9XBLB,Hydnaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae,
Hygrophoraceae,higher_taxon,family,suffix,97,6,9,Ampulloclitocybe clavipes,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae|Ampulloclitocybe|Ampulloclitocybe clavipes,BestMatch,9.41215,Exact,0,Hygrophoraceae,Hygrophoraceae,Hygrophoraceae,B9D,Hygrophoraceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae,
Hygrophoropsidaceae,higher_taxon,family,suffix,5,6,8,Hygrophoropsis aurantiaca,Fungi|Basidiomycota|Agaricomycetes|Boletales|Hygrophoropsidaceae|Hygrophoropsis aurantiaca,BestMatch,9.41215,Exact,0,Hygrophoropsidaceae,Hygrophoropsidaceae,Hygrophoropsidaceae,62579,Hygrophoropsidaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Hygrophoropsidaceae,
Hymenochaetales,higher_taxon,order,suffix,45,6,6,Basidioradulum radula,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Schizoporaceae|Xylodon|Xylodon radula,BestMatch,9.41215,Exact,0,Hymenochaetales,Hymenochaetales,Hymenochaetales,3D7,Hymenochaetales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales,
Hymenogastraceae,higher_taxon,family,suffix,45,6,7,Agaricus pampeanus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae|Naucoria|Naucoria pampeana,BestMatch,9.41215,Exact,0,Hymenogastraceae,Hymenogastraceae,Hymenogastraceae,B9T,Hymenogastraceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae,
Incertae sedis,higher_taxon,genus,path_depth,1,6,6,Clitocybe ditopa,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Incertae sedis|Clitocybe ditopa,SortedMatch,0.0,NoMatch,,Incertae sedis,,,,,,,,,
Lamiales,higher_taxon,order,suffix,575,6,7,Acanthus hungaricus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Acantheae|Acanthinae|Acanthus|Acanthus hungaricus,BestMatch,9.41215,Exact,0,Lamiales,Lamiales Bromhead,Lamiales,3F4,Lamiales Bromhead,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales,
Liliopsida,higher_taxon,class,suffix,1203,6,6,Achnatherum calamagrostis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Achnatherum|Achnatherum calamagrostis,BestMatch,9.41215,Exact,0,Liliopsida,Liliopsida,Liliopsida,L2L,Liliopsida,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida,
Loreleia,higher_taxon,genus,path_depth,1,6,6,Loreleia marchantiae,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Loreleia|Loreleia marchantiae,BestMatch,9.41215,Exact,0,Loreleia,Loreleia,Loreleia,62Y27,Loreleia,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Loreleia,
Lycoperdaceae,higher_taxon,family,suffix,21,6,9,Apioperdon pyriforme,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Lycoperdaceae|Apioperdon|Apioperdon pyriforme,BestMatch,9.41215,Exact,0,Lycoperdaceae,Lycoperdaceae,Lycoperdaceae,9YL2V,Lycoperdaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Lycoperdaceae,
Lycopodiopsida,higher_taxon,class,suffix,19,6,6,Diphasiastrum alpinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Lycopodiopsida|Lycopodiales|Lycopodiaceae|Lycopodioideae|Diphasiastrum|Diphasiastrum alpinum,BestMatch,9.41215,Exact,0,Lycopodiopsida,Lycopodiopsida,Lycopodiopsida,LYC,Lycopodiopsida,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Lycopodiopsida,
Malvales,higher_taxon,order,suffix,92,6,7,Abelmoschus esculentus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Malvoideae|Hibisceae|Abelmoschus|Abelmoschus esculentus,BestMatch,9.41215,Exact,0,Malvales,Malvales Juss. ex Bercht. & J.Presl,Malvales,3HP,Malvales Juss. ex Bercht. & J.Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales,
Microbotryales,higher_taxon,order,suffix,16,6,6,Microbotryum alpinum,Eukaryota|Fungi|Basidiomycota|Microbotryomycetes|Microbotryales|Microbotryaceae|Microbotryum|Microbotryum alpinum,BestMatch,9.41215,Exact,0,Microbotryales,Microbotryales,Microbotryales,3K8,Microbotryales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Microbotryomycetes|Microbotryales,
Microsporomycetaceae,higher_taxon,family,suffix,1,6,6,Obvidator quercinae,Fungi|Basidiomycota|Pucciniomycotina|Cystobasidiomycetes|Microsporomycetaceae|Obvidator|Obvidator quercinae,BestMatch,9.41215,Exact,0,Microsporomycetaceae,Microsporomycetaceae,Microsporomycetaceae,CS7,Microsporomycetaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Cystobasidiomycetes|Microsporomycetaceae,
Microstromatales,higher_taxon,order,suffix,2,6,6,Microstroma album,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Microstromatales|Microstromataceae|Microstroma|Microstroma album,BestMatch,9.41215,Exact,0,Microstromatales,Microstromatales,Microstromatales,3KC,Microstromatales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Microstromatales,
Phallales,higher_taxon,order,suffix,7,6,7,Clathrus archeri,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Phallales|Phallaceae|Clathrus|Clathrus archeri,BestMatch,9.41215,Exact,0,Phallales,Phallales,Phallales,3T3,Phallales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Phallales,
Phallomycetidae,higher_taxon,family,suffix,1,6,6,Satyrus rugulosus,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Phallales|Phallaceae|Satyrus|Satyrus rugulosus,BestMatch,9.41145,Exact,0,Phallomycetidae,Phallomycetidae,Phallomycetidae,936343,Phallomycetidae,false,3,ITIS,Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae,
Pinopsida,higher_taxon,class,suffix,107,6,8,Abies alba,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Pinidae|Pinales|Pinaceae|Abies|Abies alba,BestMatch,9.41215,Exact,0,Pinopsida,Pinopsida Burnett,Pinopsida,C7ZVJ,Pinopsida Burnett,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida,
Piperales,higher_taxon,order,suffix,30,6,7,Aristolochia arborea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Piperales|Aristolochiaceae|Aristolochieae|Isotrema|Isotrema arborea,BestMatch,9.41215,Exact,0,Piperales,Piperales Bercht. & J.Presl,Piperales,623FG,Piperales Bercht. & J.Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Piperales,
Platygloeales,higher_taxon,order,suffix,1,6,6,Platygloea disciformis,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Platygloeales|Platygloeaceae|Platygloea|Platygloea disciformis,BestMatch,9.41215,Exact,0,Platygloeales,Platygloeales,Platygloeales,622V2,Platygloeales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Platygloeales,
Polypodiopsida,higher_taxon,class,suffix,108,6,8,Adiantum amplum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Pteridaceae|Adiantoideae|Adiantum|Adiantum amplum,BestMatch,9.41215,Exact,0,Polypodiopsida,Polypodiopsida,Polypodiopsida,GV,Polypodiopsida,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida,
Polyporales,higher_taxon,order,suffix,120,6,6,Abortiporus biennis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Podoscyphaceae|Abortiporus|Abortiporus biennis,BestMatch,9.41215,Exact,0,Polyporales,Polyporales,Polyporales,3VM,Polyporales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales,
Psathyrellaceae,higher_taxon,family,suffix,57,6,9,Britzelmayria multipedata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Britzelmayria|Britzelmayria multipedata,BestMatch,9.41215,Exact,0,Psathyrellaceae,Psathyrellaceae,Psathyrellaceae,F75,Psathyrellaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae,
Pucciniaceae,higher_taxon,family,suffix,131,6,8,Aecidium clematidis,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniaceae|Caeoma|Caeoma clematitatum,BestMatch,9.41215,Exact,0,Pucciniaceae,Pucciniaceae,Pucciniaceae,626W2,Pucciniaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniaceae,
Rosales,higher_taxon,order,suffix,391,6,7,Acaena buchananii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Agrimonieae|Sanguisorbinae|Acaena|Acaena buchananii,BestMatch,9.41215,Exact,0,Rosales,Rosales Bercht. & J.Presl,Rosales,3Z6,Rosales Bercht. & J.Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales,
Russulaceae,higher_taxon,family,suffix,168,6,7,Lactarius acerrimus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius acerrimus,BestMatch,9.41215,Exact,0,Russulaceae,Russulaceae,Russulaceae,62794,Russulaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae,
Sebacinales,higher_taxon,order,suffix,4,6,6,Ditangium cerasi,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Sebacinales|Sebacinaceae|Ditangium|Ditangium cerasi,BestMatch,9.41215,Exact,0,Sebacinales,Sebacinales,Sebacinales,6236H,Sebacinales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Sebacinales,
Septobasidiales,higher_taxon,order,suffix,1,6,6,Septobasidium alni,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Septobasidiales|Septobasidiaceae|Septobasidium|Septobasidium alni,BestMatch,9.41215,Exact,0,Septobasidiales,Septobasidiales,Septobasidiales,439,Septobasidiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Septobasidiales,
Stereaceae,higher_taxon,family,suffix,10,6,7,Aleurocystidiellum disciforme,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Stereaceae|Aleurodiscus|Aleurodiscus disciformis,BestMatch,9.41215,Exact,0,Stereaceae,Stereaceae,Stereaceae,GNZ,Stereaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Stereaceae,
Thelephoraceae,higher_taxon,family,suffix,10,6,7,Odontia ferruginea,Fungi|Basidiomycota|Agaricomycetes|Thelephorales|Thelephoraceae|Odontia ferruginea,BestMatch,9.41215,Exact,0,Thelephoraceae,Thelephoraceae,Thelephoraceae,H65,Thelephoraceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Thelephorales|Thelephoraceae,
Tilletiales,higher_taxon,order,suffix,1,6,6,Tilletia olida,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Tilletiales|Tilletiaceae|Tilletia|Tilletia olida,BestMatch,9.41215,Exact,0,Tilletiales,Tilletiales,Tilletiales,48C,Tilletiales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Tilletiales,
Trechisporales,higher_taxon,order,suffix,1,6,6,Trechispora farinacea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Trechisporales|Hydnodontaceae|Trechispora|Trechispora farinacea,BestMatch,9.41215,Exact,0,Trechisporales,Trechisporales,Trechisporales,6237S,Trechisporales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Trechisporales,
Tremellales,higher_taxon,order,suffix,14,6,6,Naematelia aurantia,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Tremellales|Naemateliaceae|Naematelia|Naematelia aurantia,BestMatch,9.41215,Exact,0,Tremellales,Tremellales,Tremellales,48W,Tremellales,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Tremellales,
Urocystidaceae,higher_taxon,family,suffix,9,6,7,Urocystis anemones,Eukaryota|Fungi|Basidiomycota|Ustilaginomycetes|Urocystidales|Urocystidaceae|Urocystis|Urocystis anemones,BestMatch,9.41215,Exact,0,Urocystidaceae,Urocystidaceae,Urocystidaceae,HQ3,Urocystidaceae,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Ustilaginomycetes|Urocystidales|Urocystidaceae,
